timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,cardano,dogecoin,solana,total
2015-09-24,124.13,0.82,0.01,,0.42,,,,0.04,,125.42
2015-09-25,115.44,0.9,0.1,,0.41,,,,0.06,,116.91
2015-09-26,93.61,0.38,0.0,,0.44,,,,0.03,,94.46
2015-09-27,75.78,0.41,0.0,,0.27,,,,0.03,,76.49
2015-09-28,245.68,1.21,0.0,,0.57,,,,0.06,,247.52
2015-09-29,115.16,0.94,0.4,,0.97,,,,0.1,,117.57
2015-09-30,76.06,0.64,0.42,,0.74,,,,0.04,,77.9
2015-10-01,72.36,0.59,0.14,,0.57,,,,0.03,,73.69
2015-10-02,84.45,0.22,0.18,,0.58,,,,0.03,,85.46
2015-10-03,73.35,0.16,0.0,,0.41,,,,0.02,,73.94
2015-10-04,78.9,0.1,0.37,,0.36,,,,0.03,,79.76
2015-10-05,107.43,0.22,0.0,,0.63,,,,0.04,,108.32
2015-10-06,135.78,0.27,0.02,,0.35,,,,0.04,,136.46
2015-10-07,121.59,0.22,0.06,,0.31,,,,0.04,,122.22
2015-10-08,97.56,0.31,0.01,,0.31,,,,0.03,,98.22
2015-10-09,109.15,0.38,0.0,,0.31,,,,0.03,,109.87
2015-10-10,89.17,0.15,0.0,,0.53,,,,0.01,,89.86
2015-10-11,79.27,0.09,0.0,,0.53,,,,0.01,,79.9
2015-10-12,108.13,0.11,0.05,,0.53,,,,0.03,,108.85
2015-10-13,164.46,0.3,0.03,,0.53,,,,0.03,,165.35
2015-10-14,321.87,0.94,0.13,,0.3,,,,0.04,,323.28
2015-10-15,207.3,0.38,0.01,,0.44,,,,0.03,,208.16
2015-10-16,332.4,0.25,0.1,,0.34,,,,0.04,,333.13
2015-10-17,271.59,0.32,0.04,,0.39,,,,0.02,,272.36
2015-10-18,116.71,0.13,0.0,,0.24,,,,0.01,,117.09
2015-10-19,224.72,0.24,0.0,,0.3,,,,0.02,,225.28
2015-10-20,319.02,0.35,0.01,,0.41,,,,0.02,,319.81
2015-10-21,201.63,0.6,0.03,,0.26,,,,0.02,,202.54
2015-10-22,229.03,0.98,0.04,,0.3,,,,0.02,,230.37
2015-10-23,130.57,0.87,0.08,,0.3,,,,0.02,,131.84
2015-10-24,168.03,0.26,0.12,,0.19,,,,0.02,,168.62
2015-10-25,336.86,0.48,0.07,,0.29,,,,0.02,,337.72
2015-10-26,221.58,1.17,0.19,,0.43,,,,0.01,,223.38
2015-10-27,329.4,1.89,0.01,,0.36,,,,0.03,,331.69
2015-10-28,387.21,2.45,0.05,,0.32,,,,0.03,,390.06
2015-10-29,543.16,2.24,0.06,,0.56,,,,0.04,,546.06
2015-10-30,843.34,2.38,0.23,,1.01,,,,0.11,,847.07
2015-10-31,322.0,0.65,0.03,,0.31,,,,0.03,,323.02
2015-11-01,582.43,0.6,0.02,,0.49,,,,0.03,,583.57
2015-11-02,636.69,0.97,0.02,,0.58,,,,0.03,,638.29
2015-11-03,987.28,1.88,0.02,,1.03,,,,0.08,,990.29
2015-11-04,984.43,3.22,0.1,,1.27,,,,0.14,,989.16
2015-11-05,913.51,1.2,0.17,,1.25,,,,0.05,,916.18
2015-11-06,770.24,0.91,0.23,,0.79,,,,0.07,,772.24
2015-11-07,462.74,0.9,0.37,,0.36,,,,0.04,,464.41
2015-11-08,264.16,1.04,1.26,,0.32,,,,0.03,,266.81
2015-11-09,420.14,1.97,0.02,,0.3,,,,0.03,,422.46
2015-11-10,620.47,0.87,0.02,,0.41,,,,0.05,,621.82
2015-11-11,572.71,1.24,0.03,,0.45,,,,0.13,,574.56
2015-11-12,546.92,0.83,0.02,,0.49,,,,0.12,,548.38
2015-11-13,414.92,0.55,0.04,,0.34,,,,0.02,,415.87
2015-11-14,131.14,0.36,0.07,,0.14,,,,0.03,,131.74
2015-11-15,237.8,0.43,0.01,,0.27,,,,0.03,,238.54
2015-11-16,239.44,0.62,0.03,,0.22,,,,0.04,,240.35
2015-11-17,236.63,1.13,0.01,,0.25,,,,0.04,,238.06
2015-11-18,185.98,0.69,0.02,,0.25,,,,0.07,,187.01
2015-11-19,206.39,0.43,0.01,,0.18,,,,0.05,,207.06
2015-11-20,123.56,0.61,0.02,,0.29,,,,0.03,,124.51
2015-11-21,199.95,0.45,0.01,,0.21,,,,0.02,,200.64
2015-11-22,167.05,0.37,0.01,,0.17,,,,0.01,,167.61
2015-11-23,188.74,0.44,0.01,,0.31,,,,0.07,,189.57
2015-11-24,103.8,0.35,0.03,,0.18,,,,0.05,,104.41
2015-11-25,714.6,0.71,0.01,,0.2,,,,0.03,,715.55
2015-11-26,1237.55,0.96,0.01,,0.39,,,,0.06,,1238.97
2015-11-27,895.71,0.4,0.02,,0.21,,,,0.03,,896.37
2015-11-28,667.78,0.47,0.01,,0.2,,,,0.03,,668.49
2015-11-29,921.93,0.44,0.02,,0.2,,,,0.03,,922.62
2015-11-30,1299.03,0.78,0.14,,0.27,,,,0.05,,1300.27
2015-12-01,523.07,0.64,0.3,,0.31,,,,0.05,,524.37
2015-12-02,1153.67,0.49,0.13,,0.33,,,,0.04,,1154.66
2015-12-03,1149.81,0.54,0.2,,0.14,,,,0.06,,1150.75
2015-12-04,1039.91,0.24,0.14,,0.9,,,,0.04,,1041.23
2015-12-05,1426.33,0.23,0.01,,0.74,,,,0.05,,1427.36
2015-12-06,1512.63,0.43,0.03,,1.0,,,,0.06,,1514.15
2015-12-07,1282.26,0.49,0.21,,0.76,,,,0.05,,1283.77
2015-12-08,954.46,0.44,0.01,,2.4,,,,0.12,,957.43
